Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pages,Chrome 59.0.3071.115,,2017-07-18 10:48:16,2017-07-18 10:58:03,9m - 47.095s,FAILED
,,,,,,
Test Cases/My Content/Global TestCases/Login Via Website,Chrome 59.0.3071.115,"Switch Between \""Login Via Website\"" and \""Login Via Accounts\""",2017-07-18 10:48:17,2017-07-18 10:48:47,30.531s,PASSED
openBrowser,Chrome 59.0.3071.115,,2017-07-18 10:48:19,2017-07-18 10:48:27,8.405s,PASSED
navigateToUrl,Chrome 59.0.3071.115,,2017-07-18 10:48:27,2017-07-18 10:48:36,8.392s,PASSED
maximizeWindow,Chrome 59.0.3071.115,,2017-07-18 10:48:36,2017-07-18 10:48:37,1.497s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:48:37,2017-07-18 10:48:38,1.026s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:48:38,2017-07-18 10:48:39,0.443s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:48:39,2017-07-18 10:48:47,8.027s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:48:47,2017-07-18 10:48:47,0.702s,PASSED
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Draft/Draft_Add,Chrome 59.0.3071.115,,2017-07-18 10:48:48,2017-07-18 10:49:56,1m - 8.816s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:48:49,2017-07-18 10:49:12,22.890s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:49:12,2017-07-18 10:49:13,0.639s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:49:13,2017-07-18 10:49:15,2.319s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:49:15,2017-07-18 10:49:16,1.267s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:49:16,2017-07-18 10:49:17,1.130s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:49:17,2017-07-18 10:49:17,0.192s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:49:17,2017-07-18 10:49:18,0.608s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:49:18,2017-07-18 10:49:18,0.063s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:49:18,2017-07-18 10:49:18,0.174s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:49:18,2017-07-18 10:49:56,37.278s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.475s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.112s,PASSED
Statement - actual_title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/span_Test Draft 1)),Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.126s,PASSED
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.022s,PASSED
Statement - actual_text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/p_This is a Draft Test)),Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.058s,PASSED
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.001s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:49:56,0.013s,PASSED
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Draft/Draft_Edit1,Chrome 59.0.3071.115,,2017-07-18 10:49:56,2017-07-18 10:50:48,51.736s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:49:57,2017-07-18 10:50:00,2.864s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:50:00,2017-07-18 10:50:01,1.520s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:50:01,2017-07-18 10:50:04,3.165s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:50:04,2017-07-18 10:50:05,0.595s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:50:05,2017-07-18 10:50:06,0.862s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:50:06,2017-07-18 10:50:06,0.110s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:50:06,2017-07-18 10:50:06,0.631s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:50:06,2017-07-18 10:50:06,0.018s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:50:06,2017-07-18 10:50:07,0.068s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:50:07,2017-07-18 10:50:28,21.682s,PASSED
click,Chrome 59.0.3071.115,Click to Design Tab\\r\\n,2017-07-18 10:50:28,2017-07-18 10:50:47,18.742s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:50:47,2017-07-18 10:50:48,0.981s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.091s,PASSED
Statement - actual_title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/span_Test Draft 1)),Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.094s,PASSED
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.002s,PASSED
Statement - actual_text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/p_This is a Draft Test)),Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.001s,NOT_RUN
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.000s,NOT_RUN
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:50:48,0.013s,PASSED
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Draft/Draft_Add_Delete,Chrome 59.0.3071.115,,2017-07-18 10:50:48,2017-07-18 10:52:39,1m - 50.164s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:50:49,2017-07-18 10:50:52,3.313s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:50:52,2017-07-18 10:50:53,0.864s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:50:53,2017-07-18 10:50:57,3.267s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:50:57,2017-07-18 10:50:57,0.786s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:50:57,2017-07-18 10:50:58,0.879s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:50:58,2017-07-18 10:50:58,0.066s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:50:58,2017-07-18 10:51:21,23.069s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:51:21,2017-07-18 10:51:22,1.087s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:51:22,2017-07-18 10:51:42,19.883s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:51:42,2017-07-18 10:51:43,1.050s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:51:43,2017-07-18 10:51:44,0.778s,PASSED
waitForElementNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:51:44,2017-07-18 10:52:19,34.966s,PASSED
verifyElementNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:52:19,2017-07-18 10:52:19,0.061s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:52:19,2017-07-18 10:52:19,0.014s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:52:19,2017-07-18 10:52:39,19.299s,PASSED
verifyTextNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:52:39,2017-07-18 10:52:39,0.000s,NOT_RUN
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Send_to_review/Send_to_review_Add,Chrome 59.0.3071.115,,2017-07-18 10:52:39,2017-07-18 10:53:19,40.693s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:52:39,2017-07-18 10:52:40,0.758s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:52:40,2017-07-18 10:52:40,0.458s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:52:40,2017-07-18 10:52:42,2.004s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:52:42,2017-07-18 10:52:42,0.311s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:52:42,2017-07-18 10:52:43,0.778s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:52:43,2017-07-18 10:52:43,0.047s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:52:43,2017-07-18 10:52:44,0.248s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:52:44,2017-07-18 10:52:44,0.026s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:52:44,2017-07-18 10:52:44,0.048s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:52:44,2017-07-18 10:53:19,35.004s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.388s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.061s,PASSED
Statement - actual_title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/span_Test Draft 1)),Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.066s,PASSED
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.001s,PASSED
Statement - actual_text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/p_This is a Draft Test)),Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.000s,NOT_RUN
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.001s,NOT_RUN
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.040s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:19,0.126s,PASSED
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Send_to_review/Send_to_review_Add,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:54:20,1m - 0.297s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:53:19,2017-07-18 10:53:38,18.211s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:53:38,2017-07-18 10:53:38,0.508s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:53:38,2017-07-18 10:53:41,2.651s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:53:41,2017-07-18 10:53:41,0.355s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:53:41,2017-07-18 10:53:42,1.170s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:53:42,2017-07-18 10:53:43,0.221s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:53:43,2017-07-18 10:53:43,0.385s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:53:43,2017-07-18 10:53:43,0.017s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:53:43,2017-07-18 10:53:43,0.070s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:53:43,2017-07-18 10:54:19,35.688s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.190s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.057s,PASSED
Statement - actual_title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/span_Test Draft 1)),Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.223s,PASSED
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.001s,PASSED
Statement - actual_text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/p_This is a Draft Test)),Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.001s,NOT_RUN
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.000s,NOT_RUN
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:19,0.306s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:54:19,2017-07-18 10:54:20,0.158s,PASSED
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Send_to_review/Send_to_review_Edit,Chrome 59.0.3071.115,,2017-07-18 10:54:20,2017-07-18 10:55:12,51.855s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:54:20,2017-07-18 10:54:39,19.204s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:54:39,2017-07-18 10:54:40,0.621s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:54:40,2017-07-18 10:54:43,3.068s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:54:43,2017-07-18 10:54:44,0.695s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:54:44,2017-07-18 10:54:45,0.975s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:54:45,2017-07-18 10:54:45,0.082s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:54:45,2017-07-18 10:54:45,0.379s,PASSED
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:54:45,2017-07-18 10:54:45,0.016s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:54:45,2017-07-18 10:54:45,0.084s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:54:45,2017-07-18 10:55:06,20.626s,PASSED
click,Chrome 59.0.3071.115,Click to Design Tab\\r\\n,2017-07-18 10:55:06,2017-07-18 10:55:09,3.698s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:55:09,2017-07-18 10:55:11,1.776s,PASSED
switchToFrame,Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:11,0.131s,PASSED
verifyTextPresent,Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:11,0.000s,NOT_RUN
Statement - actual_text = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Preview  junetest2bda/p_This is a Draft Test)),Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:11,0.001s,NOT_RUN
verifyMatch,Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:11,0.001s,NOT_RUN
switchToDefaultContent,Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:11,0.016s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:11,2017-07-18 10:55:12,0.227s,PASSED
verifyTextPresent,Chrome 59.0.3071.115,,2017-07-18 10:55:12,2017-07-18 10:55:12,0.001s,NOT_RUN
,,,,,,
Test Cases/My Content/Pages/Modal/Verify_Send_to_review/Send_to_review_Add_Delete,Chrome 59.0.3071.115,,2017-07-18 10:55:12,2017-07-18 10:56:36,1m - 24.034s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:12,2017-07-18 10:55:15,2.646s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:15,2017-07-18 10:55:15,0.488s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:55:15,2017-07-18 10:55:18,2.428s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:55:18,2017-07-18 10:55:18,0.349s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:55:18,2017-07-18 10:55:19,0.827s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:55:19,2017-07-18 10:55:19,0.046s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:19,2017-07-18 10:55:55,35.976s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:55:55,2017-07-18 10:55:55,0.427s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:55,2017-07-18 10:55:55,0.137s,PASSED
verifyTextPresent,Chrome 59.0.3071.115,,2017-07-18 10:55:55,2017-07-18 10:55:55,0.202s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:55,2017-07-18 10:55:58,2.493s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:58,2017-07-18 10:55:59,0.656s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:55:59,2017-07-18 10:56:00,0.922s,PASSED
waitForElementNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:56:00,2017-07-18 10:56:35,35.870s,PASSED
verifyElementNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:56:35,2017-07-18 10:56:35,0.031s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:56:35,2017-07-18 10:56:36,0.255s,PASSED
verifyTextNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:56:36,2017-07-18 10:56:36,0.001s,NOT_RUN
,,,,,,
Test Cases/My Content/Pages/CloseModal_AddPagetoDelete,Chrome 59.0.3071.115,,2017-07-18 10:56:36,2017-07-18 10:57:53,1m - 17.583s,FAILED
click,Chrome 59.0.3071.115,,2017-07-18 10:56:36,2017-07-18 10:56:38,2.394s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:56:38,2017-07-18 10:56:39,0.475s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:56:39,2017-07-18 10:56:41,2.424s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:56:41,2017-07-18 10:56:42,0.397s,PASSED
setText,Chrome 59.0.3071.115,,2017-07-18 10:56:42,2017-07-18 10:56:42,0.701s,PASSED
verifyElementClickable,Chrome 59.0.3071.115,,2017-07-18 10:56:42,2017-07-18 10:56:42,0.051s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:56:42,2017-07-18 10:57:17,34.677s,PASSED
waitForPageLoad,Chrome 59.0.3071.115,,2017-07-18 10:57:17,2017-07-18 10:57:18,0.686s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:57:18,2017-07-18 10:57:20,2.276s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:57:20,2017-07-18 10:57:21,0.682s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:57:21,2017-07-18 10:57:22,1.051s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:57:22,2017-07-18 10:57:53,31.488s,FAILED
,,,,,,
Test Cases/My Content/Pages/Modal/close Modals,Chrome 59.0.3071.115,,2017-07-18 10:57:53,2017-07-18 10:58:02,8.349s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:57:54,2017-07-18 10:57:57,2.979s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:57:57,2017-07-18 10:57:58,0.845s,PASSED
waitForElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:57:58,2017-07-18 10:58:01,2.985s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:58:01,2017-07-18 10:58:01,0.459s,PASSED
verifyElementPresent,Chrome 59.0.3071.115,,2017-07-18 10:58:01,2017-07-18 10:58:01,0.172s,PASSED
click,Chrome 59.0.3071.115,,2017-07-18 10:58:01,2017-07-18 10:58:02,0.488s,PASSED
verifyElementNotPresent,Chrome 59.0.3071.115,,2017-07-18 10:58:02,2017-07-18 10:58:02,0.094s,PASSED
